candidate_id,family,role,decision_tf,partition,source_wave_tf,pivot_type,n_events,TOTAL_SIGNALS,MATCHED_POST_C_SIGNALS,PRE_C_WARNING_SIGNALS,UNMATCHED_SIGNALS,FALSE_POSITIVE_RATE,PRECISION,EVENT_RECALL,SIGNALS_PER_YEAR,FALSE_SIGNALS_PER_YEAR,MEDIAN_DELAY_SECONDS,P75_DELAY_SECONDS,P90_DELAY_SECONDS,MEDIAN_PRICE_DISTANCE_FROM_C_PCT,MEDIAN_PRICE_DISTANCE_FROM_C_ATR,MEDIAN_REMAINING_WAVE_FRACTION,MEDIAN_MAE_AFTER_SIGNAL,P90_MAE_AFTER_SIGNAL,MEDIAN_MFE_AFTER_SIGNAL,MFE_MAE_RATIO,PRE_C_SIGNAL_RATE,MEDIAN_PRE_C_LEAD,MEDIAN_ADVERSE_EXTENSION_AFTER_PRE_C,SCANNED_TIME_FROM,SCANNED_TIME_TO,VALID_DECISION_BARS,YEARS_COVERED,sample_flag,direction,event_primitive,parameter_set_id,is_reference,PRECISION_DELTA,FPR_DELTA,PREMATURE_DELTA,discovery_fold_stability,RECALL_DELTA,MEDIAN_DELAY_SECONDS_DELTA
DMA|DMA_SMA_P25_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|1D|DOWN,DMA,DIRECTIONAL,1D,DISCOVERY,1D,HIGH,101,42,21,15,3,0.07142857142857142,0.5,0.2079207920792079,14.708053691275166,1.0505752636625119,259199.999999,259199.999999,431999.999999,5.88188091799069,1.2287468513853912,0.4045006096885045,2.96231883302762,7.621795599777061,6.393914900114107,3.39262413414434,0.35714285714285715,172800.000001,149.18000000000006,,,1125,2.855578370978782,LOW_SAMPLE,DOWN,MA_SLOPE_TURN_DOWN,DMA_SMA_P25_SHIFT5_V1,True,0.18333333333333335,-0.06523809523809523,-0.03285714285714286,STABLE_POSITIVE_FOLDS,-0.7326732673267327,172800.0
DMA|DMA_SMA_P25_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|1D|UP,DMA,DIRECTIONAL,1D,DISCOVERY,1D,LOW,102,41,24,10,5,0.12195121951219512,0.5853658536585366,0.23529411764705882,14.856398809523808,1.8117559523809523,215999.999999,345599.999999,492479.99999899993,10.476061963335958,1.8052384980705032,0.3751578409002666,2.23272964958184,4.967329694409841,4.66197758209357,2.0874442751537776,0.24390243902439024,172800.000001,115.41999999999999,,,1125,2.759753593429158,LOW_SAMPLE,UP,MA_SLOPE_TURN_UP,DMA_SMA_P25_SHIFT5_V1,True,0.25760665633412183,-0.011828044701851698,-0.08051227669467331,STABLE_POSITIVE_FOLDS,-0.7254901960784315,43200.0
DMA|DMA_SMA_P25_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|1D|DOWN,DMA,DIRECTIONAL,1D,DISCOVERY,1D,HIGH,101,43,24,12,4,0.09302325581395349,0.5581395348837209,0.2376237623762376,15.072696737044147,1.4021113243761998,172799.999999,259199.999999,406079.99999899993,8.89394508895169,1.4583792368585675,0.4324356804197008,2.391476349964606,5.102770056972628,4.93027888446215,2.5311481430018272,0.27906976744186046,345600.000001,60.359999999999985,,,1125,2.8528405201916494,LOW_SAMPLE,DOWN,PRICE_CROSS_DOWN_MA,DMA_SMA_P25_SHIFT5_V1,True,0.24147286821705427,-0.04364341085271317,-0.11093023255813955,STABLE_POSITIVE_FOLDS,-0.7029702970297029,86399.99999999999
DMA|DMA_SMA_P25_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|1D|UP,DMA,DIRECTIONAL,1D,DISCOVERY,1D,LOW,102,42,30,6,4,0.09523809523809523,0.7142857142857143,0.29411764705882354,15.21875,1.4494047619047619,259199.999999,410399.999999,527039.9999990001,11.86534792540328,1.725532574652192,0.4056256027263826,2.2087824809372436,3.6010179800499116,5.145806193005302,2.338739773216606,0.14285714285714285,172800.000001,31.460000000000008,,,1125,2.759753593429158,LOW_SAMPLE,UP,PRICE_CROSS_UP_MA,DMA_SMA_P25_SHIFT5_V1,True,0.3865265169612996,-0.038541168975951584,-0.1815575728619207,STABLE_POSITIVE_FOLDS,-0.6666666666666667,86400.0
DMA|DMA_SMA_P3_SHIFT3_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|1D|DOWN,DMA,DIRECTIONAL,1D,DISCOVERY,1D,HIGH,101,154,92,27,16,0.1038961038961039,0.5974025974025974,0.9108910891089109,50.356759176365266,5.231871083258729,172799.999999,259199.999999,336959.99999900046,6.01568579823851,0.993955690574465,0.49801574389441067,1.7511219672750564,7.807625280332164,6.3087802113514115,4.420168067226892,0.17532467532467533,259200.000001,95.57999999999998,,,1125,3.058179329226557,NORMAL,DOWN,MA_SLOPE_TURN_DOWN,DMA_SMA_P3_SHIFT3_V1,True,0.2807359307359307,-0.032770562770562756,-0.21467532467532469,STABLE_POSITIVE_FOLDS,-0.02970297029702962,86399.99999999999
DMA|DMA_SMA_P3_SHIFT3_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|1D|UP,DMA,DIRECTIONAL,1D,DISCOVERY,1D,LOW,102,153,90,31,16,0.10457516339869281,0.5882352941176471,0.8823529411764706,50.20956873315364,5.250673854447439,172799.999999,259199.999999,345599.999999,8.362004047525637,1.1400512644535423,0.49921664240869923,2.2087824809372436,7.1517700511601054,7.036265833767147,4.260651629072672,0.20261437908496732,86400.000001,22.120000000000005,,,1125,3.047227926078029,NORMAL,UP,MA_SLOPE_TURN_UP,DMA_SMA_P3_SHIFT3_V1,True,0.26047609679323236,-0.029204100815354003,-0.12180033663409623,STABLE_POSITIVE_FOLDS,-0.07843137254901966,0.0
DMA|DMA_SMA_P3_SHIFT3_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|1D|DOWN,DMA,DIRECTIONAL,1D,DISCOVERY,1D,HIGH,101,209,91,65,23,0.11004784688995216,0.4354066985645933,0.900990099009901,68.34131602506714,7.520814682184422,172799.999999,172799.999999,259199.999999,5.598535181794402,0.8704228055862183,0.535532827449686,2.3184629920000663,5.79562431364395,5.916477528357802,3.6282073282274845,0.31100478468899523,172800.000001,92.75,,,1125,3.058179329226557,NORMAL,DOWN,PRICE_CROSS_DOWN_MA,DMA_SMA_P3_SHIFT3_V1,True,0.11874003189792665,-0.0266188197767145,-0.07899521531100478,STABLE_POSITIVE_FOLDS,-0.03960396039603953,86399.99999999999
DMA|DMA_SMA_P3_SHIFT3_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|1D|UP,DMA,DIRECTIONAL,1D,DISCOVERY,1D,LOW,102,208,97,48,27,0.12980769230769232,0.46634615384615385,0.9509803921568627,68.25876010781671,8.860512129380053,172799.999999,172799.999999,259199.999999,7.795296397427995,1.0600946941805642,0.5579051977166102,2.5160296026685125,7.943033993750991,7.99239944155137,2.4769230769230726,0.23076923076923078,172800.000001,35.595,,,1125,3.047227926078029,NORMAL,UP,PRICE_CROSS_UP_MA,DMA_SMA_P3_SHIFT3_V1,True,0.13858695652173914,-0.0039715719063544985,-0.09364548494983277,STABLE_POSITIVE_FOLDS,-0.009803921568627527,0.0
DMA|DMA_SMA_P7_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|1D|DOWN,DMA,DIRECTIONAL,1D,DISCOVERY,1D,HIGH,101,99,56,34,5,0.050505050505050504,0.5656565656565656,0.5544554455445545,32.57635135135135,1.6452702702702702,259199.999999,431999.999999,518399.999999,7.916856637947918,1.2444894916462483,0.422539883609964,2.4034171084245446,5.618945985880807,6.896301416123042,3.332010858216745,0.3434343434343434,172800.000001,46.920000000000016,,,1125,3.0390143737166326,LOW_SAMPLE,DOWN,MA_SLOPE_TURN_DOWN,DMA_SMA_P7_SHIFT5_V1,True,0.24898989898989898,-0.08616161616161616,-0.04656565656565659,STABLE_POSITIVE_FOLDS,-0.38613861386138604,172800.0
DMA|DMA_SMA_P7_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|1D|UP,DMA,DIRECTIONAL,1D,DISCOVERY,1D,LOW,102,98,54,25,9,0.09183673469387756,0.5510204081632653,0.5294117647058824,32.39321266968326,2.9748868778280544,259199.999999,345599.999999,518399.999999,9.722446652630559,1.2788359956439175,0.49732966495142844,1.7367115307514753,4.7867005469195325,8.836427733311773,4.366530312147598,0.25510204081632654,172800.000001,13.159999999999997,,,1125,3.025325119780972,LOW_SAMPLE,UP,MA_SLOPE_TURN_UP,DMA_SMA_P7_SHIFT5_V1,True,0.22326121083885053,-0.04194252952016926,-0.06931267490273701,STABLE_POSITIVE_FOLDS,-0.43137254901960786,86400.0
DMA|DMA_SMA_P7_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|1D|DOWN,DMA,DIRECTIONAL,1D,DISCOVERY,1D,HIGH,101,123,74,24,10,0.08130081300813008,0.6016260162601627,0.7326732673267327,40.40085431654676,3.284622302158273,172799.999999,259199.999999,345599.999999,7.036191784317075,1.0956140888065602,0.4535915638174816,2.4699586072575297,6.924187840341165,6.1764247275588415,2.786988167773055,0.1951219512195122,216000.000001,82.39999999999998,,,1125,3.0444900752908968,NORMAL,DOWN,PRICE_CROSS_DOWN_MA,DMA_SMA_P7_SHIFT5_V1,True,0.284959349593496,-0.05536585365853658,-0.1948780487804878,STABLE_POSITIVE_FOLDS,-0.20792079207920788,86399.99999999999
DMA|DMA_SMA_P7_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|1D|UP,DMA,DIRECTIONAL,1D,DISCOVERY,1D,LOW,102,122,73,23,12,0.09836065573770492,0.5983606557377049,0.7156862745098039,40.18079350766457,3.952209197475203,259199.999999,345599.999999,518399.999999,9.678873239436623,1.2469333333333328,0.42605540780922546,2.39208780735278,7.678642058436643,8.254601002223719,2.66382206593339,0.1885245901639344,172800.000001,33.50999999999999,,,1125,3.0362765229295,NORMAL,UP,PRICE_CROSS_UP_MA,DMA_SMA_P7_SHIFT5_V1,True,0.2706014584132902,-0.0354186084763419,-0.13589012555512914,STABLE_POSITIVE_FOLDS,-0.2450980392156863,86400.0
DNO_QUANTILE|CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1|CROSSED_OB_BAND_UP|1D|UP,DNO_QUANTILE,DIRECTIONAL,1D,DISCOVERY,1D,LOW,102,81,44,10,23,0.2839506172839506,0.5432098765432098,0.43137254901960786,26.725609756097562,7.588753387533876,345599.999999,518399.999999,604799.999999,15.517880915642827,1.9740396154097297,0.3503134221187034,2.523660933830614,6.439031750136172,9.098321423434239,3.4301830727643186,0.12345679012345678,172800.000001,153.81,,,1125,3.030800821355236,LOW_SAMPLE,UP,CROSSED_OB_BAND_UP,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,True,0.21545067921879513,0.15017135306990378,-0.20095792559560677,STABLE_POSITIVE_FOLDS,-0.5294117647058824,172800.0
