timeframe,split,direction,control_id,event_semantics,comparison_scope,horizon,event_count,base_sample_count,sample_flag,reversal_rate,reversal_wilson_lo,reversal_wilson_hi,base_rate,absolute_lift,relative_lift,forward_return_mean,forward_return_median,forward_return_mean_ci_lo,forward_return_mean_ci_hi,mfe_pct_mean,mfe_pct_median,mfe_pct_mean_ci_lo,mfe_pct_mean_ci_hi,mae_pct_mean,mae_pct_median,mae_pct_mean_ci_lo,mae_pct_mean_ci_hi,mfe_atr_mean,mfe_atr_median,mfe_atr_mean_ci_lo,mfe_atr_mean_ci_hi,mae_atr_mean,mae_atr_median,mae_atr_mean_ci_lo,mae_atr_mean_ci_hi
1H,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,2145,26056,N_GE_100,0.5286713286713287,0.5075138757676334,0.5497262670144125,0.4912879950875038,0.037383333583824896,0.07609250369972198,0.000482842928783662,-0.0003825902698999517,2.7664376435892662e-05,0.0008761609772014546,0.6696413764419104,0.4927991843323831,0.6371811085760217,0.7009948390197972,0.7699051259239847,0.5034160373966176,0.7370002513472264,0.8031171562692038,0.4918564257181602,0.404051599730881,0.47387082367949923,0.5133520212955347,0.6003601163384727,0.4021237644820726,0.5772229649187831,0.631599841625788
1H,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,2145,26054,N_GE_100,0.531934731934732,0.5107798078966053,0.5529754730882752,0.4836493436708375,0.048285388263894446,0.09983552938873941,0.00020454270869080588,-0.0007735661399048688,-0.0005499336473931245,0.000912887786251529,1.1883094385691921,0.8187879109413401,1.1299805459254821,1.244094910800897,1.2562709721433332,0.8467792897164726,1.202715055919254,1.3109792014062032,0.8688215652377862,0.6646456134923007,0.8339257896417839,0.9049953367319802,0.9811500286640829,0.665336826768552,0.9409915617403204,1.0253055771206874
1H,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,2145,26052,N_GE_100,0.5272727272727272,0.5061144671883315,0.5483334735067853,0.4809995393827729,0.046273187889954326,0.09620214595076937,0.00036290544478656675,-0.0010209290454313846,-0.0005608448842208903,0.001244659782819751,1.5559493309149108,1.0589418181180479,1.4802491225641774,1.6331409476297858,1.5990809375522737,1.1011976529217946,1.5281772308219324,1.6704554878569993,1.1502077555040304,0.8592877214822071,1.0964101272243088,1.2063040283398578,1.2618011060117902,0.8583149186424934,1.2114325728425108,1.3192490764158087
1H,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,2145,26047,N_GE_100,0.49696969696969695,0.47583458239762183,0.5181156464140318,0.4794026183437632,0.017567078625933763,0.03664368519017347,0.0015287500748862187,0.00011798296326004376,0.0001592889017285735,0.0027939635430909537,2.221038222365897,1.520029112896455,2.1140749141098496,2.310452424359585,2.2514860834140498,1.5824400204185778,2.1541805376215737,2.3619854514863436,1.6517243914949071,1.203325319726809,1.5865617814167736,1.7202251409094615,1.7721871943749496,1.223347166508752,1.6998936531808357,1.8580836986129718
1H,DISCOVERY,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,1270,26056,N_GE_100,0.5543307086614173,0.5268709862160931,0.5814627343972077,0.5063708934602394,0.04795981520117787,0.09471281983340085,0.0004517826351283469,0.0011964448194445865,-0.00030409298950989183,0.0012036258958707596,0.935238664935199,0.6306473603706313,0.867048132028751,1.0099305104988263,1.2428960397040982,0.7406368564973209,1.1439760867604811,1.3437644026105968,0.5798426514383948,0.5052395737093289,0.5526110919650282,0.603283616147734,0.8218289452458134,0.578816952940721,0.7761734160484521,0.8773702852814578
1H,DISCOVERY,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,1270,26054,N_GE_100,0.5622047244094488,0.534771840025044,0.5892624198075757,0.5151992016580947,0.047005522751354056,0.09123756908021896,0.0013910153676521852,0.001951569070479886,0.00026178445658015854,0.0024354987944674826,1.4841859260589318,0.9681178448853152,1.3803330737797146,1.591544671592322,1.8428980705432032,1.1504836049313845,1.7116510254685573,1.9856797678017089,0.9434724529793421,0.7685735726855072,0.9041158329282228,0.9895626570473264,1.2252798526952835,0.8630009876951488,1.160452786885894,1.2971431388216461
1H,DISCOVERY,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,1270,26052,N_GE_100,0.5614173228346456,0.5339814425854938,0.5884827633251939,0.5181559957009059,0.04326132713373976,0.08349093225336612,0.0016177778477301965,0.0023868691199764314,0.00011728458402392579,0.0032041608009644876,1.852571703419877,1.321820497175625,1.7280449447342692,1.9735750143031376,2.292029142224977,1.4739260384623614,2.1327699586724673,2.455206795802229,1.1838066831989429,0.9707302939489609,1.133544187588968,1.236276793740669,1.5489132237848688,1.0700068949763675,1.468978184447474,1.6451577124498271
1H,DISCOVERY,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,1270,26047,N_GE_100,0.5354330708661418,0.5079370727285405,0.5627153537583948,0.5196375782239797,0.015795492642162068,0.030397133125260156,0.001029432615702353,0.0019146506985214806,-0.0009949792070536505,0.002859535142254437,2.5157072889334633,1.7471830720323145,2.3779509300624415,2.668592672121268,3.0389732699456955,1.9161974434444993,2.843455443548836,3.251525786591104,1.6534832616918351,1.3121896114895235,1.5846073553473223,1.7227283223489456,2.0594668113580274,1.4396351820925968,1.9593691853878221,2.1753942271628572
1H,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,2468,26056,N_GE_100,0.5644246353322528,0.5447772413086509,0.5838717789198298,0.5063708934602394,0.0580537418720134,0.11464668017410795,-0.00010136566137577563,0.001178617519965286,-0.0005415572703766525,0.0003562288626112249,0.7262599174568153,0.5265187047061404,0.6981202443461866,0.7551504547687726,0.9753682209505987,0.5615693240220452,0.9206585654876195,1.0300744873167265,0.5101007397935,0.4404774707675243,0.49405861214047453,0.5260014615530777,0.6945828953457012,0.46968874309447795,0.660358679480288,0.7308407326661341
1H,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,2468,26054,N_GE_100,0.5660453808752026,0.5464038629407552,0.5854816106268069,0.5151992016580947,0.05084617921710788,0.09869227097687028,0.0005954119724701809,0.0016025831669392865,-0.00012118645718563129,0.001307711245504772,1.2506868357539829,0.8661261351369842,1.2014249729357804,1.2995231075534885,1.530797725550709,0.9094281343498345,1.4480149371395115,1.6164309944407609,0.8874781121872779,0.7200862173520628,0.8581651529155042,0.9147645773335789,1.1095223697851087,0.7344908953494114,1.0542112432708075,1.1580808661560382
1H,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,2467,26052,N_GE_100,0.5569517632752331,0.5372760163051638,0.5764504160165198,0.5181559957009059,0.03879576757432723,0.0748727562668623,0.0007640373547469978,0.00198281559814939,-0.0002796265933774663,0.0017901549059844556,1.6334983512228107,1.1402671755725262,1.5656490348188212,1.6986311986457667,1.95414151384841,1.191366598995629,1.86233439244684,2.0697164382961555,1.1569614325109618,0.9267755127913903,1.1168315672627638,1.1963846165218994,1.420495687398151,0.9786563353264565,1.3570654938320241,1.4919393783410808
1H,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,2466,26047,N_GE_100,0.5389294403892944,0.5192093548670053,0.558528423944397,0.5196375782239797,0.019291862165314644,0.03712561018248617,0.000577588291559041,0.002051567380055408,-0.0008335609336829592,0.0019516451601601027,2.2683320320298703,1.6239313100293713,2.175942398638047,2.357062877074741,2.6789684568209178,1.7304472327329992,2.5532666075318313,2.816301628704395,1.6459989306899367,1.299158860275115,1.5878624720940477,1.701172918208906,1.994627936893091,1.3653416130253961,1.9061731620016709,2.085267587476862
1H,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,2047,26056,N_GE_100,0.5593551538837322,0.5377565645788656,0.5807313771519829,0.5063708934602394,0.0529842604234928,0.10463528039976722,5.0783019895676725e-05,0.0011781569115076884,-0.00043485650894486375,0.0005242492990732399,0.7597065291734287,0.5508011653313818,0.7218297121693527,0.7943883748881164,1.0258566706232333,0.5897402322700118,0.9697721935070445,1.0898572647084812,0.5259533549742784,0.4556709078343414,0.5066984229832268,0.5454365712701609,0.721372069422732,0.4892880007761433,0.6869752993298253,0.7622056722396764
1H,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,2047,26054,N_GE_100,0.5666829506595017,0.5451108542789437,0.5880052284063305,0.5151992016580947,0.05148374900140695,0.09992979188576756,0.0005000938577143167,0.0015949173542826323,-0.000226349796469048,0.0011922162484991363,1.264372310177325,0.8809206240888345,1.208121188513346,1.3196983166776488,1.5825412820492744,0.9337668229245314,1.4982768061601826,1.6781491829544342,0.8944573415512541,0.7305094465030908,0.8632318863289561,0.930870364581903,1.1219655736199388,0.7575554037714556,1.065508253126861,1.1815084501819626
1H,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,2046,26052,N_GE_100,0.5679374389051809,0.5463650637468052,0.5892551714947862,0.5181559957009059,0.04978144320427502,0.09607423945164628,0.0008808756613767857,0.0022366733972049024,-8.087999063687111e-05,0.001923230013835358,1.6478340423966527,1.1680575418276442,1.5759540260607563,1.7363828190750694,1.9879589874665118,1.190518662601111,1.8783362843809144,2.100099898337347,1.1632466869347788,0.9510755644820073,1.1224378783918656,1.207774531438972,1.4260208755830057,0.988555054721206,1.3534928377380395,1.4946652301907963
1H,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,2046,26047,N_GE_100,0.5434995112414467,0.5218544903241911,0.5649814876362522,0.5196375782239797,0.023861933017466974,0.0459203375918702,0.00036934022784858756,0.0023734076582421215,-0.0010029437819970746,0.001782895786426453,2.302226721077456,1.6724527786362602,2.2067509873082587,2.4115431577016984,2.7379532697885316,1.6714455058797055,2.603728147594295,2.8885266680918877,1.6727318683061445,1.3432933752725837,1.6084220039991237,1.7401962675720801,2.0093108640309287,1.3614866443056792,1.9118495103842652,2.112669014355485
1H,VALIDATION,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,436,8948,N_GE_100,0.5573394495412844,0.5104161468729155,0.6032611405869338,0.5035762181493071,0.05376323139197736,0.10676284831234217,2.949129982066854e-05,-0.000719762212859465,-0.0008622906943282279,0.0009326293142850466,0.6206686109932741,0.3881011083029944,0.5510919105069761,0.6873578403215763,0.7856063428985582,0.533065875176469,0.6967479274118709,0.8863136990507654,0.6115751142778849,0.42614787152229416,0.5492970765549205,0.6782637208309287,0.786963492148151,0.5479977991111862,0.7047616293133431,0.872913104798066
1H,VALIDATION,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,436,8946,N_GE_100,0.5389908256880734,0.49206325095193076,0.5852373045207667,0.49586407332886207,0.04312675235921137,0.08697293205714729,0.0005384196231690082,-0.000614129006912878,-0.001159664724406449,0.0021811703107648826,1.0196924869552775,0.6522624553786455,0.9004001935877224,1.1525457715022285,1.2438880186195858,0.7805399729678149,1.0997302534602713,1.389966986245922,0.9965682891578085,0.6794514142276536,0.9036199718810448,1.1067594513665828,1.2471735512834279,0.8239969336935715,1.099809111683614,1.383961939519208
1H,VALIDATION,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,436,8944,N_GE_100,0.5252293577981652,0.478339929008881,0.5716780774734527,0.4991055456171735,0.026123812180991635,0.05234125809739898,0.0005739106439924979,-0.0010175271914439343,-0.0012259332998150717,0.002606059814685739,1.2873513563560852,0.8358873706707591,1.1409303080605278,1.4391320391864788,1.5438049079481528,0.9876295524380941,1.3500184993517588,1.7170906419219534,1.2607323414066158,0.8481871967852193,1.1382839021007272,1.3896383460794652,1.5808339885281042,0.9882480791519346,1.3946379711095616,1.755160186816662
1H,VALIDATION,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,436,8939,N_GE_100,0.5068807339449541,0.4600969447591297,0.5535443297360523,0.5120259536860946,-0.005145219741140461,-0.010048747927912327,0.0008325890172917636,-7.116951756941381e-05,-0.0013380458856825333,0.0032241883032098112,1.7984182847695864,1.1750571710654365,1.6261270776850094,1.9742571219264065,2.032760281250104,1.239850187162003,1.8246411760323042,2.251926039549413,1.8038027214187715,1.2536564463037712,1.6329200690567864,1.9814319947400194,2.0787648631990554,1.3460133637929848,1.8569968556331906,2.3084445216973215
1H,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,789,8948,N_GE_100,0.5893536121673004,0.5546738979466931,0.6231674262219681,0.5035762181493071,0.08577739401799334,0.170336467304262,4.913082047837018e-05,-0.000800999456037732,-0.0006226037353127586,0.0007934818309289755,0.5445564505624545,0.33207220518331476,0.49669825785037924,0.5970595435777808,0.6578580400202236,0.3842678220037628,0.597671729340546,0.7203688103125013,0.5244684748427717,0.39365569635052755,0.4865241972255203,0.5634712273809092,0.6653861839927053,0.43078400238879405,0.6137306183405359,0.7218332458634014
1H,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,789,8946,N_GE_100,0.532319391634981,0.4974309283099051,0.5668946570276957,0.49586407332886207,0.03645531830611892,0.0735187731214022,0.0005013716796052957,-0.0006845924568442685,-0.0007118743791690613,0.0017432575557652724,0.9755439744113318,0.5899639507598489,0.8940642832956734,1.0666936338784663,1.1316937528310904,0.6589051275699792,1.0414301334929719,1.2293247627805988,0.9699330502516362,0.6618163797753869,0.897976897073061,1.0466193115899327,1.1693884475898824,0.7416777606705175,1.0850799663078148,1.2682973854008326
1H,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,789,8944,N_GE_100,0.5183776932826363,0.4835077537456669,0.5530695398776748,0.4991055456171735,0.019272147665462758,0.03861337112900953,0.0006344557307832294,-0.0005589856950479755,-0.0008577256149284619,0.0021119534711678874,1.2689129736793467,0.7757963497212297,1.1661352075580396,1.376598308297848,1.4529847353855656,0.860518717390198,1.3372446908134132,1.5753389803411324,1.2707726868458609,0.8774002921202184,1.1764361407056367,1.36901461732643,1.5555283730737752,0.9387019499493069,1.4329121726219227,1.6987334009069261
1H,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,787,8939,N_GE_100,0.5184243964421855,0.4835101720235072,0.5531596237990696,0.5120259536860946,0.006398442756090916,0.012496325059361268,0.0007342619581772065,-0.0008383645634559844,-0.0012226739442494354,0.0026627968392261047,1.813247697044745,1.1574911913960122,1.6759398198028406,1.9720650711689007,1.9430461467595272,1.1518536557595869,1.7911449953344827,2.127738847705212,1.8324082158796313,1.2841334431994207,1.7037498362853771,1.9767704735902325,2.0552669134803,1.364907301232295,1.901766476633983,2.227227110717266
1H,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,661,8948,N_GE_100,0.5537065052950075,0.5156074980114326,0.5911848567389321,0.5035762181493071,0.05013028714570045,0.09954855956052544,0.00031895157118100044,-0.0005904198475535916,-0.0002539745271757911,0.0009774820211298542,0.505984508859098,0.33868451238672104,0.464171819399553,0.5611356499790275,0.6607950846798303,0.4198556417632373,0.6023339042303065,0.7282401011303513,0.5079396631117576,0.3786488881160099,0.46593769602467644,0.5542054032608726,0.6675411831661549,0.46466065888743224,0.6145326345057239,0.7232803478844414
1H,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,661,8946,N_GE_100,0.5431164901664145,0.5050008144765387,0.5807338928582612,0.49586407332886207,0.047252416837552436,0.09529308409124071,0.000511846140735048,-0.0007276354301225529,-0.0006620735726590272,0.001827714289561114,0.9291092722607563,0.5854233790300446,0.8411847354357572,1.037658083470767,1.138367418279172,0.6806872190661241,1.0346678297198286,1.2532175155245497,0.9523292755303766,0.6236832814631971,0.8656799963736111,1.0507323248790126,1.1513259578464612,0.7767349558659589,1.0607758376272405,1.2532296033030426
1H,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,661,8944,N_GE_100,0.5143721633888049,0.47629743503916233,0.5522808007391043,0.4991055456171735,0.015266617771631352,0.030587954603376044,0.0010024965940525219,-0.0003923231223857959,-0.0004864862691359056,0.0026742236304510537,1.2081648520636108,0.767158992180706,1.0949809294152288,1.3353039867184868,1.490076544557635,0.9175791792040321,1.3602511365876895,1.6284671104307729,1.2403147535485866,0.8388515164255854,1.1414864605345263,1.3632678087717767,1.5290475045894927,0.9984249979110306,1.409624680013664,1.6609505325293263
1H,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,10,660,8939,N_GE_100,0.5212121212121212,0.48308750144976237,0.5590912351645144,0.5120259536860946,0.009186167526026634,0.017940824014671675,0.0006349525948545349,-0.0009206087301182886,-0.0014276968293685922,0.002869357091953464,1.8199665563104217,1.103389198853325,1.6732930264790615,1.9711463512357708,1.979485452560537,1.212735364216961,1.8083486921310905,2.1480953486089986,1.858020705594579,1.2494315588792615,1.7153966041805002,2.028580535547599,2.0437944892553372,1.384398301320076,1.8749243298364116,2.220795166864988
1H,VALIDATION,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,1,456,8948,N_GE_100,0.5504385964912281,0.5045477901050694,0.5954866565391663,0.4957532409476978,0.05468535554353027,0.11030761077626439,-0.0006470045093529645,0.0007395102490820316,-0.0016029144780501478,0.000275433905178441,0.5953535096664015,0.45280645537711794,0.54474956290851,0.6480257088893467,0.8535531006383595,0.5088002006319979,0.759162936092759,0.9497731774488503,0.5543771328116872,0.4758670151649768,0.5082043907680802,0.5987538716897635,0.7789160830554447,0.5546305635774196,0.706277306291443,0.8510606580666015
1H,VALIDATION,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,3,456,8946,N_GE_100,0.5570175438596491,0.5111362233148177,0.6019461946308401,0.5036887994634474,0.05332874439620172,0.10587637535917005,-3.41298439903751e-05,0.0011132018508759334,-0.0014326841553468236,0.0014642127261329295,1.0678787746750582,0.7294074852983388,0.9615479200118291,1.1813818523973023,1.308688583782616,0.8062257196784439,1.1756007709018799,1.4546366432914641,0.9531553000960684,0.7676166923546137,0.8800235759890676,1.0396146630678538,1.2339030920770495,0.7893964083007974,1.1081919089266328,1.369588279739006
1H,VALIDATION,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,COMMON_ELIGIBILITY,5,456,8944,N_GE_100,0.5657894736842105,0.5199332529353009,0.6105464600789197,0.5001118067978533,0.06567766688635723,0.13132596750091197,0.0006077390046918771,0.0016016354822000478,-0.0009835288759426214,0.0022618526286849946,1.3161477333689506,0.8958102715806557,1.183694134273279,1.4576486191930556,1.5185723016330224,0.9637106033864397,1.3810867491658487,1.6793321148487759,1.1744510948244413,0.921062522096065,1.084809756907348,1.2799916664246234,1.4466292405668988,0.9702153649144805,1.3040970447477127,1.5970951127537887
