timeframe,split,direction,control_id,event_semantics,horizon,event_count,sample_flag,reversal_rate,reversal_wilson_lo,reversal_wilson_hi,base_rate,absolute_lift,relative_lift,forward_return_mean,forward_return_median,forward_return_mean_ci_lo,forward_return_mean_ci_hi,mfe_mean,mfe_median,mfe_mean_ci_lo,mfe_mean_ci_hi,mae_mean,mae_median,mae_mean_ci_lo,mae_mean_ci_hi
12H,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,5,226,N_GE_100,0.49557522123893805,0.431010117048992,0.5602882379920449,0.4552338530066815,0.040341368232256536,0.08861680203661049,0.01220574442549031,0.000792302053157834,0.0027888436022406775,0.022753008159870632,7.451292725467315,6.04707080730549,6.603252522053257,8.446237368487779,9.131801217112816,7.252225935523551,8.044564215291473,10.381732653331865
12H,DISCOVERY,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,10,225,N_GE_100,0.44,0.37668483725095925,0.5053296216586095,0.44375,-0.0037499999999999756,-0.008450704225352101,0.019197331219186917,0.011922440493869146,0.005622492921252944,0.03414279141710851,7.441486147475215,6.021267120683856,6.630679811584644,8.439388215097516,9.16995478095802,7.316344767406589,8.046407077481838,10.371719060128228
12H,DISCOVERY,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,1,133,N_GE_100,0.5789473684210527,0.49397675745299596,0.6594853476378536,0.5246776345042241,0.054269733916828544,0.10343443354148074,0.00011860285647958047,0.004101079548881392,-0.0080478832017305,0.007961139900549256,9.070687268444981,6.579820276219768,7.707007192344249,10.480941782023354,9.066987534185708,6.179340390293088,7.414667483160288,10.871612502725066
12H,DISCOVERY,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,3,133,N_GE_100,0.5864661654135338,0.5014897655961853,0.666587778074745,0.5282599020916778,0.05820626332185597,0.1101848977963018,0.00878132377888136,0.01307796479009471,-0.0027403498660986386,0.019681817699080232,9.070687268444981,6.579820276219768,7.707007192344249,10.480941782023354,9.066987534185708,6.179340390293088,7.414667483160288,10.871612502725066
12H,DISCOVERY,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,5,133,N_GE_100,0.556390977443609,0.47155185481916273,0.6380639345314439,0.5443207126948775,0.012070264748731518,0.022174913552293285,0.007651135228692165,0.012965084535002225,-0.006966854610732988,0.021992823283296953,9.070687268444981,6.579820276219768,7.707007192344249,10.480941782023354,9.066987534185708,6.179340390293088,7.414667483160288,10.871612502725066
12H,DISCOVERY,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,10,132,N_GE_100,0.5909090909090909,0.5056164209755144,0.6710599432604781,0.5558035714285714,0.03510551948051954,0.06316173786053314,0.015661886191528567,0.019611549060811417,-0.0037044584316558815,0.03542525418144564,9.087008583465238,6.448999383296206,7.683517010589056,10.47152638170931,9.128108376734788,6.180231743060493,7.627712410340264,10.865967578583637
12H,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,1,201,N_GE_100,0.5422885572139303,0.47326358207226243,0.6097273728900108,0.5246776345042241,0.01761092270970621,0.03356522472383827,-0.003448163032254618,0.002944249216449757,-0.009444524860396392,0.002270666682544667,8.435113227499594,6.6044697448872025,7.469522230701726,9.509832584435316,9.556376226118342,5.31206831596132,8.096908421072543,11.012661438371413
12H,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,3,201,N_GE_100,0.5422885572139303,0.47326358207226243,0.6097273728900108,0.5282599020916778,0.014028655122252487,0.02655635051364902,-0.0045121757806749225,0.008959478721237923,-0.014563571278733931,0.00548005122514829,8.435113227499594,6.6044697448872025,7.469522230701726,9.509832584435316,9.556376226118342,5.31206831596132,8.096908421072543,11.012661438371413
12H,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,5,201,N_GE_100,0.5870646766169154,0.5179855410742539,0.6528781897304264,0.5443207126948775,0.04274396392203794,0.07852716776184554,0.004669442286852027,0.013155349197137012,-0.007229048329214444,0.015755389743566203,8.435113227499594,6.6044697448872025,7.469522230701726,9.509832584435316,9.556376226118342,5.31206831596132,8.096908421072543,11.012661438371413
12H,DISCOVERY,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,10,201,N_GE_100,0.5422885572139303,0.47326358207226243,0.6097273728900108,0.5558035714285714,-0.013515014214641075,-0.024316170153249828,0.004423539391653154,0.007815422531595395,-0.014207543429109772,0.020085609249286405,8.435113227499594,6.6044697448872025,7.469522230701726,9.509832584435316,9.556376226118342,5.31206831596132,8.096908421072543,11.012661438371413
12H,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,1,158,N_GE_100,0.5379746835443038,0.460256754162251,0.6138898187831475,0.5246776345042241,0.013297049040079667,0.025343273975541702,-0.004087918999233661,0.0016881876803030993,-0.010957363306933351,0.0026272469622697033,8.215689241814195,6.5573855829712135,7.174762469643114,9.277143470264157,9.450739316724231,5.768669191545156,7.859683022416206,11.141127471822344
12H,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,3,158,N_GE_100,0.5189873417721519,0.44155714629009724,0.595516140182602,0.5282599020916778,-0.009272560319525947,-0.017553026990711706,0.00029534388093473016,0.0022080455043252956,-0.009796996750573246,0.010334860783351493,8.215689241814195,6.5573855829712135,7.174762469643114,9.277143470264157,9.450739316724231,5.768669191545156,7.859683022416206,11.141127471822344
12H,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,5,158,N_GE_100,0.5443037974683544,0.4665142231256855,0.6199901119772793,0.5443207126948775,-1.6915226523028792e-05,-3.1075845780881295e-05,0.004128464942069747,0.008942700461550102,-0.008223634181105539,0.017463291558458428,8.215689241814195,6.5573855829712135,7.174762469643114,9.277143470264157,9.450739316724231,5.768669191545156,7.859683022416206,11.141127471822344
12H,DISCOVERY,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,10,158,N_GE_100,0.5822784810126582,0.5043167728851662,0.6563341351631972,0.5558035714285714,0.026474909584086825,0.047633572263738655,0.004860829872659381,0.011484246066901016,-0.011083260227296535,0.022433276174712167,8.215689241814195,6.5573855829712135,7.174762469643114,9.277143470264157,9.450739316724231,5.768669191545156,7.859683022416206,11.141127471822344
